design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
config_KPC3_186,31,-1.03,-0.248,0.379,1.2,0,0.316,1,motif_DG
config_KPC3_187,31,-1.02,0.155,0.257,1.043,0,0.214,1,homopolymer_run>=4
config_KPC3_188,31,0.97,0.526,0.291,1.886,0,0.324,0,
config_KPC3_189,31,-2.02,0.471,0.22,1.629,0,0.183,2,motif_DP;homopolymer_run>=4
config_KPC3_200,19,-5.02,-0.084,0.467,0.571,0,0.389,0,
config_KPC3_201,19,-1.03,0.711,0.255,1.929,0,0.213,0,
config_KPC3_202,19,-0.99,0.353,0.246,1.043,0,0.205,1,homopolymer_run>=4
config_KPC3_203,19,-0.02,0.853,0.092,2.343,0,0.077,0,
config_KPC3_204,19,-0.03,-0.411,0.178,0.314,0,0.149,0,
config_KPC3_205,19,-1.02,0.789,0.167,1.614,0,0.139,0,
config_KPC3_206,19,-1.02,-0.163,0.209,0.829,0,0.174,0,
config_KPC3_207,19,0.01,-0.311,0.209,0.143,0,0.175,1,homopolymer_run>=4
config_KPC3_208,19,-0.02,-0.221,0.141,1.0,0,0.117,1,homopolymer_run>=4
config_KPC3_209,19,-0.02,-0.268,0.147,0.9,0,0.122,0,
config_KPC3_220,11,-1.02,0.218,0.102,0.8,0,0.085,1,motif_DS
config_KPC3_221,11,-1.02,0.827,0.159,0.643,0,0.132,0,
config_KPC3_222,11,-1.02,-0.136,0.095,0.314,0,0.079,1,motif_DS
config_KPC3_223,11,-1.02,0.009,0.188,0.229,0,0.157,1,motif_DP
config_KPC3_224,11,-0.02,0.036,0.077,0.8,0,0.064,0,
config_KPC3_225,11,-0.02,0.745,0.107,1.2,0,0.089,0,
config_KPC3_226,11,-0.02,1.109,0.14,1.829,0,0.116,1,homopolymer_run>=4
config_KPC3_227,11,-0.02,0.564,0.051,1.171,0,0.042,0,
config_KPC3_228,11,-0.14,0.645,0.087,1.443,1,0.072,1,odd_Cys(free_thiol)
config_KPC3_229,11,-0.02,1.136,0.102,1.071,0,0.085,0,
config_KPC3_240,47,-1.02,1.072,0.303,2.371,0,0.253,1,homopolymer_run>=4
config_KPC3_241,47,-1.02,1.053,0.446,2.657,0,0.371,2,motif_DP;homopolymer_run>=4
config_KPC3_242,47,-2.03,0.581,0.286,2.086,0,0.239,1,homopolymer_run>=4
config_KPC3_243,47,-1.02,0.885,0.382,2.371,0,0.319,1,homopolymer_run>=4
config_KPC3_244,47,-2.02,0.549,0.233,1.571,0,0.194,1,homopolymer_run>=4
config_KPC3_245,47,1.01,0.63,0.431,1.9,0,0.444,0,
config_KPC3_246,47,-2.99,-0.264,0.632,2.343,0,0.5,1,N-term_Met(ox)
config_KPC3_247,47,-3.02,0.574,0.576,1.871,0,0.48,0,
config_KPC3_248,47,-3.02,0.191,0.236,1.443,0,0.196,2,motif_DP;homopolymer_run>=4
config_KPC3_249,47,-0.02,0.426,0.177,1.314,0,0.147,1,homopolymer_run>=4
config_KPC3_260,25,-2.02,0.72,0.2,1.686,0,0.167,0,
config_KPC3_261,25,-4.02,0.556,0.325,1.714,0,0.271,1,motif_DS
config_KPC3_262,25,-0.02,1.068,0.146,2.714,0,0.122,0,
config_KPC3_263,25,-2.98,0.552,0.324,1.457,0,0.27,0,
config_KPC3_264,25,-0.02,0.448,0.175,1.286,0,0.146,0,
config_KPC3_265,25,-1.02,0.712,0.167,2.057,0,0.139,1,homopolymer_run>=4
config_KPC3_266,25,-1.02,0.528,0.157,1.243,0,0.131,0,
config_KPC3_267,25,-0.02,0.516,0.213,2.286,0,0.178,0,
config_KPC3_268,25,-0.02,0.584,0.131,2.214,0,0.11,1,homopolymer_run>=4
config_KPC3_269,25,-1.02,-0.208,0.438,1.971,0,0.365,2,motif_DG;motif_DP
config_KPC3_280,44,-1.02,0.723,0.32,2.286,0,0.267,0,
config_KPC3_281,44,-0.14,1.184,0.376,2.657,1,0.313,2,odd_Cys(free_thiol);homopolymer_run>=4
config_KPC3_282,44,-2.14,0.611,0.251,2.443,1,0.209,1,odd_Cys(free_thiol)
config_KPC3_283,44,-3.02,0.375,0.3,1.586,0,0.25,3,N-term_Met(ox);motif_DP;oxidation_prone(M/W)
config_KPC3_284,44,-0.02,0.391,0.325,1.886,0,0.271,1,motif_DP
config_KPC3_285,44,-2.02,0.014,0.33,1.743,0,0.275,3,motif_DG;motif_DP;motif_DS
config_KPC3_286,44,-1.02,0.216,0.372,1.171,0,0.31,0,
config_KPC3_287,44,0.02,0.68,0.668,1.886,0,0.501,0,
config_KPC3_288,44,-4.02,0.173,0.233,1.143,0,0.194,1,motif_DG
config_KPC3_289,44,-3.02,0.532,0.356,1.743,0,0.297,1,motif_DP
config_KPC3_300,29,-1.02,0.624,0.266,1.357,0,0.222,1,motif_DP
config_KPC3_301,29,-1.02,0.628,0.224,1.443,0,0.187,0,
config_KPC3_302,29,-3.02,0.131,0.379,1.3,0,0.316,1,motif_DP
config_KPC3_303,29,-0.02,0.603,0.289,2.243,0,0.241,0,
config_KPC3_304,29,-1.02,0.517,0.178,1.443,0,0.148,0,
config_KPC3_305,29,-0.02,0.317,0.177,1.057,0,0.147,0,
config_KPC3_306,29,-1.02,0.686,0.324,1.629,0,0.27,1,homopolymer_run>=4
config_KPC3_307,29,-2.02,-0.283,0.35,1.714,0,0.292,1,homopolymer_run>=4
config_KPC3_308,29,-1.99,0.631,0.359,2.2,0,0.299,1,motif_DP
config_KPC3_309,29,-0.99,0.562,0.234,1.243,0,0.195,1,homopolymer_run>=4
config_KPC3_320,48,-1.03,0.096,0.439,1.314,0,0.366,2,motif_DP;motif_NS
config_KPC3_321,48,0.98,1.069,0.397,2.429,0,0.412,1,homopolymer_run>=4
config_KPC3_322,48,-4.02,0.427,0.35,1.471,0,0.291,1,motif_DS
config_KPC3_323,48,-1.03,0.698,0.213,2.429,0,0.177,1,homopolymer_run>=4
config_KPC3_324,48,0.02,-0.102,0.732,1.614,0,0.501,1,motif_DP
config_KPC3_325,48,1.98,1.446,0.299,1.8,0,0.414,1,homopolymer_run>=4
config_KPC3_326,48,-1.02,1.175,0.15,2.0,0,0.125,2,motif_DP;homopolymer_run>=4
config_KPC3_327,48,-2.02,0.442,0.267,2.0,0,0.222,2,motif_DG;motif_DP
config_KPC3_328,48,-4.02,0.46,0.366,1.957,0,0.305,1,motif_DP
config_KPC3_329,48,-3.98,0.296,0.364,1.957,0,0.304,2,motif_DP;homopolymer_run>=4
config_KPC3_340,20,-1.02,-0.045,0.158,0.714,0,0.132,0,
config_KPC3_341,20,-1.02,0.145,0.136,0.757,0,0.114,1,homopolymer_run>=4
config_KPC3_342,20,-0.03,0.045,0.13,1.671,0,0.108,1,homopolymer_run>=4
config_KPC3_343,20,-0.02,-0.055,0.123,0.271,0,0.102,0,
config_KPC3_344,20,-3.13,-1.28,0.264,0.914,1,0.22,2,odd_Cys(free_thiol);homopolymer_run>=4
config_KPC3_345,20,-1.02,-0.08,0.187,1.157,0,0.156,2,motif_DP;homopolymer_run>=4
config_KPC3_346,20,-1.99,-0.005,0.317,0.271,0,0.264,0,
config_KPC3_347,20,-1.02,-0.02,0.237,0.686,0,0.197,0,
config_KPC3_348,20,-0.02,0.42,0.114,1.1,0,0.095,0,
config_KPC3_349,20,-0.02,0.185,0.144,1.257,0,0.12,1,homopolymer_run>=4
config_KPC3_360,34,-2.02,0.097,0.272,1.643,0,0.227,1,homopolymer_run>=4
config_KPC3_361,34,-0.02,0.453,0.192,1.514,0,0.16,0,
config_KPC3_362,34,-0.03,1.0,0.129,1.771,0,0.107,0,
config_KPC3_363,34,-1.03,-0.109,0.255,1.029,0,0.212,1,homopolymer_run>=4
config_KPC3_364,34,1.97,-0.226,0.445,1.5,0,0.535,0,
config_KPC3_365,34,-0.02,0.268,0.508,1.114,0,0.424,1,motif_NG
config_KPC3_366,34,-2.02,-0.238,0.146,0.443,0,0.122,1,homopolymer_run>=4
config_KPC3_367,34,-1.02,0.682,0.29,1.671,0,0.242,0,
config_KPC3_368,34,-2.02,0.371,0.235,1.857,0,0.196,1,homopolymer_run>=4
config_KPC3_369,34,-1.02,0.55,0.197,1.457,0,0.164,0,
config_KPC3_380,26,-1.03,-0.558,0.174,1.314,0,0.145,1,homopolymer_run>=4
config_KPC3_381,26,-1.02,0.219,0.278,1.671,0,0.232,1,homopolymer_run>=4
config_KPC3_382,26,-1.02,0.75,0.222,1.8,0,0.185,1,homopolymer_run>=4
config_KPC3_383,26,-2.02,0.996,0.281,2.071,0,0.234,0,
config_KPC3_384,26,-0.02,0.077,0.321,0.971,0,0.267,1,homopolymer_run>=4
config_KPC3_385,26,-1.02,0.492,0.155,1.471,0,0.129,0,
config_KPC3_386,26,-2.02,0.319,0.2,1.571,0,0.167,0,
config_KPC3_387,26,-0.02,0.258,0.182,1.329,0,0.152,1,homopolymer_run>=4
config_KPC3_388,26,-0.02,0.538,0.264,1.257,0,0.22,0,
config_KPC3_389,26,-1.03,0.277,0.424,1.029,0,0.353,0,
config_KPC3_400,45,-1.02,0.74,0.18,2.1,0,0.15,0,
config_KPC3_401,45,-2.02,0.436,0.291,1.2,0,0.243,1,motif_DG
config_KPC3_402,45,-2.02,0.369,0.289,1.586,0,0.241,2,motif_DP;homopolymer_run>=4
config_KPC3_403,45,0.98,0.956,0.299,2.086,0,0.331,1,homopolymer_run>=4
config_KPC3_404,45,-2.02,0.576,0.305,1.629,0,0.254,1,motif_DG
config_KPC3_405,45,-0.02,0.978,0.417,2.086,0,0.347,1,homopolymer_run>=4
config_KPC3_406,45,-3.02,0.633,0.328,1.5,0,0.274,0,
config_KPC3_407,45,-0.03,0.171,0.544,1.271,0,0.453,1,motif_DP
config_KPC3_408,45,0.01,0.222,0.376,1.286,0,0.314,1,homopolymer_run>=4
config_KPC3_409,45,-3.02,0.287,0.224,2.214,0,0.187,1,motif_DG
config_KPC3_420,30,-0.02,0.627,0.236,1.886,0,0.197,0,
config_KPC3_421,30,-3.02,0.233,0.255,1.1,0,0.212,0,
config_KPC3_422,30,0.98,0.963,0.28,2.086,0,0.315,1,homopolymer_run>=4
config_KPC3_423,30,0.01,0.797,0.212,2.086,0,0.177,1,homopolymer_run>=4
config_KPC3_424,30,-1.02,0.267,0.496,1.343,0,0.414,0,
config_KPC3_425,30,-0.02,0.13,0.121,2.029,0,0.101,1,homopolymer_run>=4
config_KPC3_426,30,-0.02,-0.14,0.157,0.971,0,0.131,0,
config_KPC3_427,30,-0.02,0.167,0.206,1.457,0,0.172,1,homopolymer_run>=4
config_KPC3_428,30,-1.02,0.17,0.216,1.443,0,0.18,2,motif_DS;homopolymer_run>=4
config_KPC3_429,30,1.01,-0.383,0.373,0.529,0,0.395,1,homopolymer_run>=4
config_KPC3_440,39,-1.02,0.423,0.222,1.943,0,0.185,0,
config_KPC3_441,39,-2.14,-0.915,0.13,-0.029,1,0.108,3,odd_Cys(free_thiol);motif_DS;homopolymer_run>=4
config_KPC3_442,39,-0.02,1.515,0.152,2.086,0,0.126,1,homopolymer_run>=4
config_KPC3_443,39,-2.02,0.195,0.405,1.2,0,0.337,0,
config_KPC3_444,39,-1.02,0.472,0.167,1.629,0,0.139,0,
config_KPC3_445,39,0.98,0.967,0.226,1.8,0,0.269,1,homopolymer_run>=4
config_KPC3_446,39,-2.02,0.531,0.264,1.571,0,0.22,1,homopolymer_run>=4
config_KPC3_447,39,0.97,0.864,0.577,2.371,0,0.562,0,
config_KPC3_448,39,-0.02,0.097,0.418,1.114,0,0.349,1,motif_DP
config_KPC3_449,39,-2.02,0.51,0.322,1.371,0,0.269,1,homopolymer_run>=4
config_KPC3_460,14,-0.02,0.121,0.166,0.629,0,0.138,0,
config_KPC3_461,14,-0.02,0.35,0.133,0.629,0,0.11,0,
config_KPC3_462,14,-0.02,0.221,0.21,0.914,0,0.175,0,
config_KPC3_463,14,-0.02,0.171,0.072,0.971,0,0.06,1,homopolymer_run>=4
config_KPC3_464,14,-0.02,0.386,0.068,1.4,0,0.057,0,
config_KPC3_465,14,-0.02,0.464,0.122,0.629,0,0.101,0,
config_KPC3_466,14,-0.02,0.414,0.119,0.943,0,0.099,1,homopolymer_run>=4
config_KPC3_467,14,-1.02,0.093,0.157,1.457,0,0.131,1,motif_DP
config_KPC3_468,14,-0.02,0.264,0.141,1.171,0,0.118,0,
config_KPC3_469,14,-0.02,0.507,0.097,1.343,0,0.081,0,
config_KPC3_480,12,-0.02,1.117,0.095,1.814,0,0.079,0,
config_KPC3_481,12,-0.02,0.85,0.048,1.143,0,0.04,0,
config_KPC3_482,12,-0.02,0.058,0.151,0.586,0,0.125,0,
config_KPC3_483,12,-0.02,0.367,0.088,0.8,0,0.073,0,
config_KPC3_484,12,0.98,-0.617,0.143,-0.543,0,0.201,1,motif_DS
config_KPC3_485,12,-0.02,0.233,0.078,0.543,0,0.065,0,
config_KPC3_486,12,-0.02,0.367,0.091,0.8,0,0.076,0,
config_KPC3_487,12,-1.02,-0.442,0.124,-0.0,0,0.103,0,
config_KPC3_488,12,-0.02,0.6,0.031,1.171,0,0.026,1,homopolymer_run>=4
config_KPC3_489,12,-2.02,-0.083,0.3,0.271,0,0.25,2,motif_DG;motif_DP
config_KPC3_500,28,0.98,0.45,0.388,1.871,0,0.405,0,
config_KPC3_501,28,-2.02,0.386,0.31,1.257,0,0.258,0,
config_KPC3_502,28,-0.02,0.182,0.156,0.886,0,0.13,0,
config_KPC3_503,28,-0.02,0.318,0.243,1.671,0,0.203,0,
config_KPC3_504,28,-0.03,0.232,0.17,1.043,0,0.141,0,
config_KPC3_505,28,-1.02,0.546,0.284,1.571,0,0.237,1,motif_DG
config_KPC3_506,28,-4.02,0.75,0.233,2.714,0,0.194,0,
config_KPC3_507,28,-1.02,-0.143,0.291,1.857,0,0.243,1,homopolymer_run>=4
config_KPC3_508,28,-1.02,1.311,0.155,2.471,0,0.129,0,
config_KPC3_509,28,-0.02,0.886,0.286,1.686,0,0.239,0,
config_KPC3_520,38,1.01,0.926,0.416,1.8,0,0.431,1,homopolymer_run>=4
config_KPC3_521,38,-1.02,0.132,0.193,1.314,0,0.161,1,motif_DP
config_KPC3_522,38,0.98,0.816,0.613,1.414,0,0.581,1,homopolymer_run>=4
config_KPC3_523,38,-0.02,0.916,0.255,2.157,0,0.213,1,homopolymer_run>=4
config_KPC3_524,38,2.98,0.518,0.499,2.257,0,0.664,1,motif_DG
config_KPC3_525,38,-0.02,0.345,0.171,1.257,0,0.142,0,
config_KPC3_526,38,-1.02,1.026,0.201,1.986,0,0.167,1,motif_DG
config_KPC3_527,38,-1.02,0.65,0.205,1.457,0,0.171,0,
config_KPC3_528,38,-0.02,0.421,0.168,1.314,0,0.14,1,homopolymer_run>=4
config_KPC3_529,38,-2.02,0.342,0.237,2.086,0,0.198,1,motif_DG
config_KPC3_540,13,-0.02,0.046,0.165,0.686,0,0.138,0,
config_KPC3_541,13,-1.02,-0.192,0.092,0.2,0,0.077,1,motif_DS
config_KPC3_542,13,-0.02,-0.854,0.1,-0.7,0,0.083,1,homopolymer_run>=4
config_KPC3_543,13,-0.02,0.631,0.168,0.629,0,0.14,0,
config_KPC3_544,13,-1.02,-0.746,0.242,-0.229,0,0.202,2,motif_DP;homopolymer_run>=4
config_KPC3_545,13,-1.02,-0.415,0.205,-0.1,0,0.171,1,motif_DP
config_KPC3_546,13,-0.02,-0.4,0.164,0.143,0,0.137,0,
config_KPC3_547,13,-0.02,-0.015,0.193,0.2,0,0.161,0,
config_KPC3_548,13,1.98,-0.4,0.561,-0.443,0,0.632,0,
config_KPC3_549,13,-1.02,0.1,0.198,0.571,0,0.165,0,
config_KPC3_560,14,-0.02,0.043,0.171,0.714,0,0.143,0,
config_KPC3_561,14,-0.02,-0.621,0.143,-0.343,0,0.119,1,homopolymer_run>=4
config_KPC3_562,14,-0.02,-0.179,0.067,0.343,0,0.056,1,homopolymer_run>=4
config_KPC3_563,14,-0.02,0.064,0.129,0.457,0,0.108,0,
config_KPC3_564,14,-0.02,-0.829,0.132,-0.171,0,0.11,1,homopolymer_run>=4
config_KPC3_565,14,-0.02,-0.0,0.125,0.871,0,0.104,0,
config_KPC3_566,14,-0.02,-0.214,0.116,0.2,0,0.097,1,homopolymer_run>=4
config_KPC3_567,14,-0.02,0.371,0.139,1.371,0,0.116,0,
config_KPC3_568,14,-1.02,-0.293,0.177,0.314,0,0.147,0,
config_KPC3_569,14,-1.02,0.136,0.088,0.686,0,0.073,0,
config_KPC3_580,41,-1.02,0.49,0.173,2.371,0,0.144,1,homopolymer_run>=4
config_KPC3_581,41,-0.02,0.941,0.149,2.114,0,0.125,0,
config_KPC3_582,41,0.98,1.051,0.589,2.1,0,0.572,1,homopolymer_run>=4
config_KPC3_583,41,-1.02,0.795,0.213,1.857,0,0.178,0,
config_KPC3_584,41,-0.02,0.263,0.383,1.614,0,0.32,1,motif_DP
config_KPC3_585,41,-1.02,0.359,0.231,1.329,0,0.193,0,
config_KPC3_586,41,0.01,1.049,0.367,2.143,0,0.307,1,homopolymer_run>=4
config_KPC3_587,41,-0.02,0.856,0.223,2.086,0,0.186,1,homopolymer_run>=4
config_KPC3_588,41,-1.02,0.439,0.184,1.386,0,0.153,1,motif_DP
config_KPC3_589,41,-0.02,0.524,0.232,1.743,0,0.193,0,
config_KPC3_600,35,-0.02,0.506,0.216,1.314,0,0.18,0,
config_KPC3_601,35,-0.02,0.597,0.146,1.8,0,0.121,0,
config_KPC3_602,35,-2.02,0.266,0.14,1.214,0,0.117,1,homopolymer_run>=4
config_KPC3_603,35,-0.02,0.189,0.212,0.971,0,0.177,0,
config_KPC3_604,35,-0.02,0.546,0.453,1.329,0,0.378,1,homopolymer_run>=4
config_KPC3_605,35,-1.02,0.994,0.159,2.057,0,0.132,1,homopolymer_run>=4
config_KPC3_606,35,-3.02,0.314,0.381,1.314,0,0.318,0,
config_KPC3_607,35,-1.02,0.371,0.248,1.257,0,0.206,0,
config_KPC3_608,35,-2.02,0.32,0.199,1.2,0,0.166,0,
config_KPC3_609,35,-0.03,0.157,0.186,1.2,0,0.155,0,
config_KPC3_620,13,-0.02,0.208,0.162,1.029,0,0.135,0,
config_KPC3_621,13,-1.02,-0.862,0.097,-0.343,0,0.081,1,homopolymer_run>=4
config_KPC3_622,13,-0.02,0.692,0.111,1.029,0,0.092,0,
config_KPC3_623,13,-1.02,-0.808,0.115,-0.343,0,0.096,2,motif_DP;homopolymer_run>=4
config_KPC3_624,13,-1.02,-0.238,0.195,0.714,0,0.162,2,motif_DP;homopolymer_run>=4
config_KPC3_625,13,-0.02,0.769,0.122,1.657,0,0.101,0,
config_KPC3_626,13,-1.02,-0.154,0.141,0.671,0,0.117,1,motif_DS
config_KPC3_627,13,-0.02,-0.2,0.102,0.714,0,0.085,0,
config_KPC3_628,13,-0.02,-0.215,0.167,0.071,0,0.139,0,
config_KPC3_629,13,-0.02,-0.6,0.158,-0.229,0,0.132,1,homopolymer_run>=4
config_KPC3_640,27,-1.02,-0.811,0.251,0.857,0,0.209,0,
config_KPC3_641,27,-1.02,1.03,0.192,1.829,0,0.16,1,motif_DS
config_KPC3_642,27,-1.02,0.422,0.446,1.214,0,0.372,2,motif_DG;homopolymer_run>=4
config_KPC3_643,27,-3.02,0.47,0.23,2.143,0,0.192,2,motif_DP;homopolymer_run>=4
config_KPC3_644,27,-2.03,0.478,0.251,2.371,0,0.209,0,
config_KPC3_645,27,-1.02,0.467,0.144,1.6,0,0.12,1,homopolymer_run>=4
config_KPC3_646,27,-1.02,0.767,0.296,2.086,0,0.246,2,motif_DG;homopolymer_run>=4
config_KPC3_647,27,-3.02,0.233,0.308,1.686,0,0.257,1,motif_DG
config_KPC3_648,27,-0.02,0.77,0.175,1.543,0,0.145,0,
config_KPC3_649,27,-1.02,0.3,0.298,1.914,0,0.249,2,N-term_Met(ox);homopolymer_run>=4
config_KPC3_660,22,0.98,0.759,0.352,1.686,0,0.375,0,
config_KPC3_661,22,-4.02,-0.309,0.32,0.729,0,0.267,3,motif_DP;motif_DS;homopolymer_run>=4
config_KPC3_662,22,-0.02,0.236,0.152,0.9,0,0.126,1,homopolymer_run>=4
config_KPC3_663,22,-1.02,-0.227,0.195,0.414,0,0.162,1,homopolymer_run>=4
config_KPC3_664,22,-0.03,0.695,0.064,1.8,0,0.053,1,homopolymer_run>=4
config_KPC3_665,22,-0.02,0.582,0.166,1.6,0,0.139,0,
config_KPC3_666,22,-2.02,-0.677,0.166,-0.143,0,0.139,2,motif_DP;homopolymer_run>=4
config_KPC3_667,22,0.98,0.186,0.244,1.057,0,0.285,0,
config_KPC3_668,22,-1.02,0.105,0.214,1.343,0,0.178,0,
config_KPC3_669,22,-1.99,0.527,0.395,1.543,0,0.329,0,
config_KPC3_680,29,-2.03,0.803,0.309,2.229,0,0.258,1,homopolymer_run>=4
config_KPC3_681,29,-0.02,0.455,0.264,1.614,0,0.22,1,motif_DP
config_KPC3_682,29,-2.02,0.414,0.255,1.286,0,0.212,0,
config_KPC3_683,29,-0.02,0.434,0.198,1.429,0,0.165,0,
config_KPC3_684,29,-0.02,0.39,0.18,1.314,0,0.15,0,
config_KPC3_685,29,1.01,0.831,0.394,1.429,0,0.413,0,
config_KPC3_686,29,-0.02,0.6,0.182,2.371,0,0.151,0,
config_KPC3_687,29,-1.02,0.721,0.173,2.657,0,0.144,1,homopolymer_run>=4
config_KPC3_688,29,-1.02,0.831,0.231,2.086,0,0.192,1,motif_DG
config_KPC3_689,29,-2.02,0.745,0.268,1.514,0,0.223,1,motif_DG
config_KPC3_700,20,-0.02,0.415,0.207,1.457,0,0.172,1,homopolymer_run>=4
config_KPC3_701,20,-2.02,-0.425,0.165,0.843,0,0.138,1,homopolymer_run>=4
config_KPC3_702,20,-1.02,-0.845,0.142,0.343,0,0.118,2,motif_DP;homopolymer_run>=4
config_KPC3_703,20,-2.02,0.61,0.279,1.086,0,0.233,1,homopolymer_run>=4
config_KPC3_704,20,-1.02,-0.185,0.213,0.629,0,0.177,1,motif_DS
config_KPC3_705,20,-0.02,0.585,0.184,1.114,0,0.154,0,
config_KPC3_706,20,-1.02,0.845,0.187,1.514,0,0.156,0,
config_KPC3_707,20,-0.02,0.48,0.269,2.071,0,0.225,0,
config_KPC3_708,20,-0.02,-0.39,0.231,0.114,0,0.193,1,homopolymer_run>=4
config_KPC3_709,20,-1.02,0.34,0.15,1.629,0,0.125,0,
config_KPC3_720,32,-0.02,0.556,0.156,1.243,0,0.13,0,
config_KPC3_721,32,-0.02,0.588,0.171,1.8,0,0.142,0,
config_KPC3_722,32,-0.02,1.044,0.148,2.357,0,0.123,0,
config_KPC3_723,32,-2.02,0.256,0.212,1.743,0,0.177,0,
config_KPC3_724,32,-3.02,-0.375,0.384,0.714,0,0.32,2,motif_DP;homopolymer_run>=4
config_KPC3_725,32,-1.02,0.487,0.225,2.143,0,0.187,2,motif_DP;homopolymer_run>=4
config_KPC3_726,32,-4.02,0.231,0.333,1.157,0,0.278,2,motif_DP;homopolymer_run>=4
config_KPC3_727,32,0.01,0.122,0.182,1.314,0,0.153,0,
config_KPC3_728,32,0.98,0.091,0.341,1.257,0,0.366,0,
config_KPC3_729,32,-0.02,0.037,0.242,0.9,0,0.202,1,homopolymer_run>=4
config_KPC3_740,19,-0.02,-0.179,0.107,0.8,0,0.089,1,homopolymer_run>=4
config_KPC3_741,19,-0.02,-0.111,0.105,-0.014,0,0.087,1,homopolymer_run>=4
config_KPC3_742,19,-0.02,-0.368,0.286,0.914,0,0.238,1,motif_DP
config_KPC3_743,19,-0.02,0.079,0.237,1.5,0,0.198,1,homopolymer_run>=4
config_KPC3_744,19,-1.02,0.647,0.101,1.8,0,0.084,1,motif_DG
config_KPC3_745,19,-0.02,0.595,0.234,1.329,0,0.195,1,homopolymer_run>=4
config_KPC3_746,19,-1.02,0.879,0.188,1.386,0,0.157,1,motif_DG
config_KPC3_747,19,-1.02,0.958,0.235,1.957,0,0.196,0,
config_KPC3_748,19,-1.02,0.726,0.129,1.514,0,0.108,0,
config_KPC3_749,19,-1.02,0.458,0.249,1.171,0,0.207,0,
config_KPC3_760,24,0.01,0.954,0.212,2.057,0,0.178,0,
config_KPC3_761,24,-0.02,0.3,0.306,1.014,0,0.255,0,
config_KPC3_762,24,-1.02,0.712,0.217,2.129,0,0.181,0,
config_KPC3_763,24,-1.02,0.521,0.452,1.457,0,0.376,0,
config_KPC3_764,24,-0.02,-0.117,0.309,1.114,0,0.258,1,homopolymer_run>=4
config_KPC3_765,24,-2.02,0.212,0.164,1.186,0,0.137,1,homopolymer_run>=4
config_KPC3_766,24,-0.02,0.037,0.215,0.729,0,0.179,1,homopolymer_run>=4
config_KPC3_767,24,-0.02,0.654,0.191,1.386,0,0.159,0,
config_KPC3_768,24,-0.02,0.933,0.195,2.371,0,0.163,0,
config_KPC3_769,24,-0.02,-0.313,0.163,0.943,0,0.136,1,homopolymer_run>=4
config_KPC3_780,33,-1.02,0.373,0.254,1.514,0,0.211,2,motif_DP;homopolymer_run>=4
config_KPC3_781,33,0.98,0.958,0.306,2.086,0,0.336,1,homopolymer_run>=4
config_KPC3_782,33,-1.02,0.379,0.258,1.457,0,0.215,0,
config_KPC3_783,33,-2.02,0.473,0.26,0.886,0,0.216,0,
config_KPC3_784,33,-0.02,0.555,0.214,1.971,0,0.178,0,
config_KPC3_785,33,-1.02,0.106,0.256,0.971,0,0.214,1,homopolymer_run>=4
config_KPC3_786,33,-1.03,0.506,0.262,1.629,0,0.218,0,
config_KPC3_787,33,-3.02,0.288,0.186,0.971,0,0.155,1,motif_DS
config_KPC3_788,33,-0.02,0.77,0.194,1.743,0,0.161,0,
config_KPC3_789,33,-5.02,-0.842,0.248,-0.271,0,0.207,3,motif_DP;motif_DS;homopolymer_run>=4
config_KPC3_800,16,-0.02,0.438,0.106,1.571,0,0.088,0,
config_KPC3_801,16,-0.02,0.506,0.14,1.643,0,0.117,1,homopolymer_run>=4
config_KPC3_802,16,-0.02,0.212,0.093,0.371,0,0.077,0,
config_KPC3_803,16,-0.02,0.15,0.083,0.914,0,0.069,1,homopolymer_run>=4
config_KPC3_804,16,-1.02,-0.206,0.412,1.4,0,0.344,1,motif_DP
config_KPC3_805,16,-2.02,-0.063,0.185,1.314,0,0.155,1,motif_DP
config_KPC3_806,16,-1.02,0.544,0.1,0.857,0,0.083,0,
config_KPC3_807,16,-1.02,0.056,0.178,0.214,0,0.148,0,
config_KPC3_808,16,-1.02,0.925,0.192,2.243,0,0.16,0,
config_KPC3_809,16,-0.02,-0.1,0.046,0.143,0,0.039,0,
config_KPC3_820,14,-0.02,-0.214,0.102,-0.143,0,0.085,0,
config_KPC3_821,14,-0.02,-0.014,0.1,0.6,0,0.083,0,
config_KPC3_822,14,-1.02,-0.107,0.156,0.686,0,0.13,1,motif_DP
config_KPC3_823,14,-0.02,-0.586,0.104,0.143,0,0.086,0,
config_KPC3_824,14,-0.02,0.65,0.147,1.514,0,0.123,0,
config_KPC3_825,14,-1.02,-0.193,0.337,0.386,0,0.281,1,motif_DP
config_KPC3_826,14,-0.02,-0.643,0.16,-0.171,0,0.133,1,homopolymer_run>=4
config_KPC3_827,14,-0.14,0.643,0.119,0.771,1,0.099,1,odd_Cys(free_thiol)
config_KPC3_828,14,-0.02,0.857,0.055,2.343,0,0.046,1,homopolymer_run>=4
config_KPC3_829,14,-0.02,0.157,0.104,0.971,0,0.087,0,
config_KPC3_840,49,-4.95,0.453,0.517,2.343,0,0.431,0,
config_KPC3_841,49,-0.02,0.594,0.351,2.571,0,0.292,1,homopolymer_run>=4
config_KPC3_842,49,-4.02,0.582,0.315,2.657,0,0.263,0,
